DateKey,PlantKey,GrossGenerationMWh,NetGenerationMWh,EnergyExportedMWh,AvailabilityPct,CapacityFactorPct,CurtailmentPct,PlannedDowntimeHours,ForcedDowntimeHours,Scope1EmissionsTonnesCO2e,CO2AvoidedTonnes,IsSynthetic
20250710,8,249.396,239.433,238.236,98.529,21.093,2.533,0.0,0.0,0.0,178.677,1
20250711,8,239.292,228.592,227.449,97.804,20.389,3.017,0.0,0.0,0.0,170.587,1
20250712,8,187.106,181.413,180.506,97.552,15.984,1.566,0.0,0.0,0.0,135.379,1
20250713,8,204.568,201.5,200.492,100.0,17.047,0.0,0.0,0.0,0.0,150.369,1
20250714,8,232.734,224.68,223.557,99.022,19.586,1.99,0.622,0.0,0.0,167.668,1
20250715,8,218.607,207.599,206.561,97.842,18.619,3.589,0.0,0.0,0.0,154.921,1
20250716,8,215.909,211.887,210.827,95.09,18.921,0.368,0.0,0.0,0.0,158.12,1
20250717,8,178.903,176.22,175.338,97.645,15.268,0.0,0.0,0.0,0.0,131.504,1
20250718,8,277.639,273.474,272.107,98.27,23.544,0.0,0.0,0.0,0.0,204.08,1
20250719,8,218.996,214.33,213.258,100.0,18.25,0.64,0.0,0.0,0.0,159.944,1
20250720,8,256.678,252.827,251.563,97.133,22.021,0.0,0.0,0.0,0.0,188.672,1
20250721,8,219.727,215.236,214.16,96.237,19.026,0.552,0.0,0.0,0.0,160.62,1
20250722,8,239.781,231.907,230.748,94.647,21.112,1.811,0.0,0.0,0.0,173.061,1
20250723,8,228.785,220.683,219.579,97.915,19.471,2.073,0.0,0.0,0.0,164.684,1
20250724,8,210.942,207.778,206.739,98.739,17.803,0.0,0.0,0.0,0.0,155.054,1
20250725,8,186.776,180.598,179.695,97.33,15.992,1.835,0.0,0.0,0.0,134.772,1
20250726,8,243.26,237.639,236.451,96.905,20.919,0.823,0.0,0.0,0.0,177.338,1
20250727,8,219.393,213.874,212.805,96.682,18.91,1.031,0.0,0.0,0.0,159.603,1
20250728,8,225.338,218.766,217.672,95.85,19.591,1.438,0.0,0.0,0.0,163.254,1
20250729,8,214.286,207.209,206.173,99.076,18.024,1.83,0.0,0.0,0.0,154.63,1
20250730,8,255.047,251.222,249.966,96.078,22.122,0.0,0.0,0.0,0.0,187.474,1
20250731,8,205.491,200.671,199.668,95.978,17.842,0.858,0.0,0.0,0.0,149.751,1
20250801,8,213.341,210.14,209.09,99.223,17.918,0.0,0.0,0.0,0.0,156.817,1
20250802,8,245.448,239.536,238.338,98.649,20.734,0.923,0.0,0.0,0.0,178.753,1
20250803,8,280.948,271.653,270.295,97.047,24.125,1.836,0.0,0.0,0.0,202.721,1
20250804,8,236.834,232.526,231.364,96.578,20.435,0.324,0.0,0.0,0.0,173.523,1
20250805,8,204.729,200.011,199.011,100.0,17.061,0.817,0.0,0.0,0.0,149.258,1
20250806,8,227.731,220.015,218.914,98.152,19.335,1.917,0.0,0.0,0.0,164.186,1
20250807,8,221.738,218.412,217.32,96.501,19.148,0.0,0.0,0.0,0.0,162.99,1
20250808,8,249.289,243.689,242.471,96.411,21.547,0.758,0.0,0.0,0.0,181.853,1
20250809,8,255.717,247.807,246.568,97.508,21.854,1.617,0.0,0.0,0.0,184.926,1
20250810,8,230.451,222.113,221.002,97.865,19.623,2.15,0.0,0.0,0.0,165.752,1
20250811,8,244.93,241.256,240.05,96.136,21.231,0.0,0.0,0.0,0.0,180.038,1
20250812,8,209.809,204.564,203.541,97.456,17.94,1.015,0.0,0.0,0.0,152.656,1
20250813,8,209.382,206.241,205.21,99.788,17.485,0.0,0.0,0.0,0.0,153.907,1
20250814,8,223.711,218.628,217.535,95.704,19.479,0.784,0.0,0.0,0.0,163.151,1
20250815,8,207.617,204.172,203.151,98.231,17.613,0.162,0.225,0.0,0.0,152.363,1
20250816,8,216.476,210.256,209.205,98.698,18.278,1.394,0.0,0.0,0.0,156.904,1
20250817,8,236.541,230.833,229.679,98.36,20.04,0.927,0.0,0.0,0.0,172.259,1
20250818,8,239.184,235.597,234.419,95.986,20.766,0.0,0.0,0.0,0.0,175.814,1
20250819,8,207.429,202.569,201.556,97.351,17.756,0.856,0.0,0.0,0.0,151.167,1
20250820,8,238.123,232.153,230.992,96.227,20.622,1.022,0.0,0.0,0.0,173.244,1
20250821,8,218.795,215.514,214.436,96.204,18.952,0.0,0.0,0.0,0.0,160.827,1
20250822,8,227.933,221.112,220.007,94.929,20.009,1.515,0.0,0.0,0.0,165.005,1
20250823,8,197.221,191.141,190.185,96.833,16.973,1.607,0.0,0.0,0.0,142.639,1
20250824,8,214.348,211.133,210.077,97.935,18.239,0.0,0.0,0.0,0.0,157.558,1
20250825,8,230.523,223.828,222.708,97.648,19.673,1.426,0.0,0.0,0.0,167.031,1
20250826,8,251.327,247.557,246.319,99.38,21.075,0.0,0.0,0.0,0.0,184.739,1
20250827,8,254.973,247.59,246.352,97.835,21.718,1.417,0.0,0.0,0.0,184.764,1
20250828,8,245.723,241.786,240.577,98.22,20.848,0.104,0.0,0.0,0.0,180.433,1
20250829,8,202.722,196.159,195.178,95.396,17.709,1.764,0.0,0.0,0.0,146.384,1
20250830,8,265.992,253.251,251.985,98.981,22.394,3.34,0.0,0.0,0.0,188.989,1
20250831,8,235.225,229.597,228.449,98.171,19.967,0.906,0.0,0.0,0.0,171.337,1
20250901,8,228.07,220.514,219.412,98.191,19.356,1.841,0.0,0.0,0.0,164.559,1
20250902,8,247.245,241.132,239.926,93.955,21.929,0.987,0.0,0.0,0.0,179.945,1
20250903,8,201.782,196.729,195.745,97.832,17.188,1.02,0.0,0.0,0.0,146.809,1
20250904,8,268.452,261.675,260.366,96.447,23.195,1.04,0.0,0.0,0.0,195.275,1
20250905,8,233.932,225.631,224.503,96.985,20.1,2.08,0.0,0.0,0.0,168.377,1
20250906,8,237.638,230.799,229.645,99.852,19.832,1.399,0.456,0.0,0.0,172.234,1
20250907,8,245.042,238.601,237.408,96.407,21.181,1.146,0.0,0.0,0.0,178.056,1
20250908,8,273.953,264.521,263.199,96.818,23.58,1.972,0.0,0.0,0.0,197.399,1
20250909,8,265.085,255.371,254.094,98.966,22.321,2.197,0.0,0.0,0.0,190.571,1
20250910,8,266.492,262.495,261.182,98.646,22.512,0.0,0.0,0.0,0.0,195.887,1
20250911,8,277.295,273.135,271.77,96.326,23.989,0.0,0.0,0.0,0.0,203.827,1
20250912,8,250.852,247.089,245.854,94.304,22.167,0.0,0.0,0.0,0.0,184.39,1
20250913,8,283.42,279.157,277.761,97.569,24.207,0.004,0.0,0.117,0.0,208.321,1
20250914,8,276.706,270.584,269.232,98.162,23.491,0.723,0.0,0.0,0.0,201.924,1
20250915,8,261.291,254.783,253.509,98.133,22.188,1.006,0.0,0.0,0.0,190.132,1
20250916,8,216.028,206.393,205.361,94.719,19.006,3.005,0.0,0.0,0.0,154.02,1
20250917,8,296.899,292.446,290.983,98.94,25.007,0.0,0.0,0.0,0.0,218.238,1
20250918,8,222.012,215.62,214.542,94.448,19.589,1.4,0.0,0.0,0.0,160.907,1
20250919,8,256.411,249.504,248.256,96.466,22.151,1.212,0.0,0.0,0.0,186.192,1
20250920,8,231.907,228.429,227.286,99.133,19.495,0.0,0.0,0.0,0.0,170.465,1
20250921,8,264.237,260.273,258.972,98.359,22.387,0.0,0.0,0.0,0.0,194.229,1
20250922,8,270.534,263.847,262.528,100.0,22.544,0.986,0.0,0.0,0.0,196.896,1
20250923,8,287.524,277.875,276.486,96.275,24.887,1.884,0.0,0.0,0.0,207.364,1
20250924,8,222.248,214.712,213.638,98.439,18.814,1.92,0.0,0.071,0.0,160.229,1
20250925,8,266.23,254.793,253.519,99.661,22.261,2.838,0.0,0.0,0.0,190.139,1
20250926,8,270.986,266.921,265.587,97.755,23.101,0.0,0.0,0.0,0.0,199.19,1
20250927,8,261.024,253.9,252.63,96.591,22.52,1.248,0.0,0.0,0.0,189.473,1
20250928,8,273.899,262.039,260.729,99.347,22.975,2.873,0.0,0.0,0.0,195.547,1
20250929,8,270.122,264.084,262.764,98.715,22.803,0.747,0.0,0.0,0.0,197.073,1
20250930,8,240.732,236.272,235.09,94.506,21.227,0.358,0.0,0.0,0.0,176.318,1
20251001,8,236.302,232.758,231.594,97.576,20.181,0.0,0.0,0.0,0.0,173.696,1
20251002,8,297.906,289.553,288.105,96.339,25.769,1.324,0.0,0.0,0.0,216.079,1
20251003,8,303.847,296.201,294.72,95.473,26.521,1.032,0.0,0.0,0.0,221.04,1
20251004,8,335.86,325.93,324.301,96.168,29.104,1.479,0.0,0.0,0.0,243.226,1
20251005,8,280.51,272.87,271.506,96.439,24.239,1.242,0.0,0.0,0.0,203.629,1
20251006,8,287.131,281.024,279.619,100.0,23.928,0.636,0.0,0.0,0.0,209.714,1
20251007,8,250.607,244.436,243.214,94.768,22.037,0.977,0.0,0.0,0.0,182.41,1
20251008,8,281.027,271.634,270.276,97.887,23.924,1.87,0.0,0.0,0.0,202.707,1
20251009,8,235.52,228.641,227.498,99.695,19.687,1.442,0.0,0.0,0.0,170.623,1
20251010,8,293.249,285.008,283.583,98.667,24.768,1.33,0.0,0.0,0.0,212.687,1
20251011,8,268.011,263.991,262.671,97.761,22.846,0.0,0.029,0.0,0.0,197.003,1
20251012,8,301.367,293.473,292.006,97.946,25.64,1.136,0.0,0.0,0.0,219.004,1
20251013,8,247.949,243.635,242.417,95.962,21.532,0.243,0.0,0.0,0.0,181.813,1
20251014,8,328.228,317.177,315.591,98.057,27.894,1.895,0.0,0.0,0.0,236.693,1
20251015,8,254.584,247.905,246.666,97.248,21.816,1.141,0.0,0.0,0.0,184.999,1
20251016,8,292.139,286.614,285.181,97.973,24.849,0.397,0.0,0.0,0.0,213.886,1
20251017,8,310.875,298.633,297.14,97.046,26.695,2.475,0.0,0.0,0.0,222.855,1
20251018,8,227.627,221.916,220.806,97.954,19.365,1.024,0.0,0.0,0.0,165.605,1
20251019,8,243.064,234.797,233.623,98.006,20.667,1.93,0.111,0.0,0.0,175.217,1
20251020,8,294.564,286.795,285.361,99.267,24.728,1.155,0.0,0.0,0.0,214.02,1
20251021,8,321.534,313.039,311.474,97.147,27.581,1.159,0.0,0.0,0.0,233.606,1
20251022,8,269.613,260.53,259.227,99.607,22.556,1.897,0.0,0.0,0.0,194.42,1
20251023,8,325.329,316.858,315.273,98.597,27.497,1.121,0.0,0.0,0.0,236.455,1
20251024,8,355.504,342.362,340.65,100.0,29.625,2.23,0.0,0.0,0.0,255.487,1
20251025,8,254.449,247.816,246.577,97.441,21.761,1.124,0.0,0.0,0.0,184.933,1
20251026,8,336.197,325.03,323.405,98.054,28.572,1.849,0.0,0.0,0.0,242.554,1
20251027,8,315.462,305.675,304.147,99.45,26.434,1.627,0.0,0.0,0.0,228.11,1
20251028,8,328.864,323.307,321.69,97.303,28.165,0.193,0.0,0.0,0.0,241.268,1
20251029,8,276.661,265.117,263.792,96.381,23.921,2.713,0.0,0.0,0.0,197.844,1
20251030,8,259.576,249.105,247.859,96.97,22.307,2.572,0.0,0.0,0.0,185.894,1
20251031,8,283.567,279.314,277.917,98.99,23.872,0.0,0.0,0.0,0.0,208.438,1
20251101,8,314.721,307.944,306.404,99.194,26.44,0.663,0.0,0.0,0.0,229.803,1
20251102,8,321.716,308.531,306.989,98.532,27.209,2.638,0.0,0.0,0.0,230.242,1
20251103,8,339.833,324.852,323.228,97.746,28.973,2.953,0.0,0.0,0.0,242.421,1
20251104,8,305.475,297.282,295.795,97.213,26.186,1.2,0.0,0.0,0.0,221.846,1
20251105,8,248.845,239.17,237.974,98.284,21.099,2.424,0.0,0.0,0.0,178.48,1
20251106,8,329.034,314.429,312.857,97.42,28.146,2.984,0.537,0.0,0.0,234.643,1
20251107,8,278.378,274.203,272.832,96.482,24.044,0.0,0.0,0.0,0.0,204.624,1
20251108,8,318.628,313.849,312.28,98.101,27.066,0.0,0.0,0.0,0.0,234.21,1
20251109,8,287.52,282.962,281.547,97.06,24.686,0.087,0.0,0.0,0.0,211.16,1
20251110,8,295.726,288.223,286.782,99.087,24.871,1.053,0.0,0.0,0.0,215.086,1
20251111,8,307.517,302.904,301.39,98.249,26.083,0.0,0.0,0.0,0.0,226.042,1
20251112,8,291.415,287.044,285.608,98.754,24.591,0.0,0.0,0.0,0.0,214.206,1
20251113,8,335.662,330.482,328.83,97.604,28.659,0.044,0.0,0.0,0.0,246.622,1
20251114,8,288.276,280.502,279.1,95.773,25.083,1.215,0.0,0.0,0.0,209.325,1
20251115,8,382.493,369.21,367.364,97.676,32.633,2.003,0.0,0.0,0.0,275.523,1
20251116,8,321.229,313.687,312.118,95.995,27.886,0.861,0.0,0.0,0.0,234.089,1
20251117,8,370.381,364.825,363.001,98.426,31.359,0.0,0.553,0.0,0.0,272.251,1
20251118,8,361.931,347.4,345.663,97.265,31.009,2.553,0.0,0.0,0.0,259.247,1
20251119,8,267.925,258.479,257.186,99.524,22.434,2.057,0.0,0.0,0.0,192.89,1
20251120,8,307.08,302.474,300.962,98.285,26.037,0.0,0.0,0.0,0.0,225.721,1
20251121,8,315.609,310.875,309.321,94.774,27.751,0.0,0.0,0.222,0.0,231.99,1
20251122,8,276.685,260.931,259.627,96.741,23.834,4.258,0.0,0.0,0.0,194.72,1
20251123,8,301.912,297.383,295.896,95.976,26.214,0.0,0.0,0.0,0.0,221.922,1
20251124,8,350.429,339.015,337.32,98.27,29.717,1.784,0.0,0.0,0.0,252.99,1
20251125,8,285.81,278.299,276.907,98.563,24.165,1.145,0.0,0.0,0.0,207.68,1
20251126,8,303.969,291.77,290.311,94.813,26.716,2.552,0.0,0.0,0.0,217.734,1
20251127,8,353.047,344.139,342.418,95.819,30.704,1.039,0.0,0.0,0.0,256.814,1
20251128,8,309.776,303.645,302.127,98.79,26.131,0.486,0.0,0.0,0.0,226.595,1
20251129,8,307.947,300.975,299.47,98.685,26.004,0.776,0.213,0.0,0.0,224.602,1
20251130,8,343.569,335.165,333.489,96.324,29.723,0.96,0.0,0.0,0.0,250.117,1
20251201,8,362.438,349.432,347.684,96.99,31.14,2.12,0.117,0.0,0.0,260.763,1
20251202,8,277.784,262.48,261.168,98.802,23.429,4.07,0.0,0.0,0.0,195.876,1
20251203,8,299.88,288.748,287.304,95.663,26.123,2.246,0.0,0.0,0.0,215.478,1
20251204,8,301.491,294.888,293.413,96.255,26.102,0.701,0.0,0.0,0.0,220.06,1
20251205,8,327.83,321.85,320.241,100.0,27.319,0.329,0.0,0.0,0.0,240.181,1
20251206,8,328.429,320.06,318.46,96.67,28.312,1.064,0.0,0.0,0.0,238.845,1
20251207,8,375.699,361.396,359.589,98.64,31.74,2.342,0.0,0.0,0.0,269.692,1
20251208,8,296.231,289.813,288.364,96.196,25.662,0.677,0.0,0.0,0.0,216.273,1
20251209,8,260.543,252.632,251.369,96.231,22.562,1.56,0.0,0.0,0.0,188.527,1
20251210,8,338.72,322.808,321.194,95.99,29.406,3.246,0.0,0.0,0.0,240.895,1
20251211,8,358.688,353.308,351.541,95.031,31.454,0.0,0.0,0.0,0.0,263.656,1
20251212,8,364.206,352.53,350.767,97.838,31.021,1.732,0.0,0.0,0.0,263.076,1
20251213,8,372.22,361.825,360.016,99.159,31.281,1.312,0.0,0.0,0.0,270.012,1
20251214,8,364.237,358.773,356.979,93.409,32.495,0.0,0.0,0.0,0.0,267.735,1
20251215,8,358.515,353.138,351.372,96.702,30.895,0.0,0.0,0.568,0.0,263.529,1
20251216,8,355.459,348.698,346.955,99.852,29.666,0.408,0.0,0.0,0.0,260.216,1
20251217,8,384.746,378.975,377.08,99.315,32.283,0.0,0.0,0.0,0.0,282.81,1
20251218,8,255.305,248.828,247.584,98.391,21.623,1.053,0.0,0.0,0.0,185.688,1
20251219,8,377.547,358.284,356.492,97.947,32.122,3.657,0.0,0.0,0.0,267.369,1
20251220,8,349.834,342.193,340.482,96.915,30.081,0.695,0.0,0.0,0.0,255.361,1
20251221,8,314.786,307.867,306.328,97.483,26.909,0.709,0.0,0.0,0.0,229.746,1
20251222,8,361.055,355.639,353.861,97.513,30.855,0.0,0.256,0.0,0.0,265.396,1
20251223,8,335.602,322.933,321.318,96.221,29.065,2.31,0.0,0.0,0.0,240.989,1
20251224,8,348.902,336.342,334.66,98.658,29.471,2.132,0.0,0.0,0.0,250.995,1
20251225,8,352.131,345.807,344.078,97.324,30.151,0.301,0.0,0.0,0.0,258.058,1
20251226,8,373.093,367.496,365.659,98.348,31.613,0.0,0.0,0.0,0.0,274.244,1
20251227,8,315.199,310.408,308.856,96.477,27.226,0.02,0.0,0.0,0.0,231.642,1
20251228,8,440.156,428.111,425.97,96.506,38.008,1.255,0.0,0.0,0.0,319.477,1
20251229,8,313.057,308.362,306.82,99.101,26.325,0.0,0.0,0.0,0.0,230.115,1
20251230,8,390.538,384.68,382.756,99.376,32.749,0.0,0.0,0.0,0.0,287.067,1
20251231,8,327.918,315.326,313.75,95.688,28.558,2.375,0.0,0.0,0.0,235.312,1
20240101,9,1012.601,974.09,969.22,97.213,31.45,2.338,0.0,0.0,0.0,726.915,1
20240102,9,1086.809,1048.41,1043.168,97.657,33.602,2.064,0.0,0.0,0.0,782.376,1
20240103,9,944.364,926.868,922.234,99.717,28.594,0.358,0.0,0.0,0.0,691.676,1
20240104,9,1308.189,1277.771,1271.382,100.0,39.498,0.838,0.0,0.0,0.0,953.537,1
20240105,9,925.612,889.322,884.876,98.694,28.317,2.457,0.0,0.0,0.0,663.657,1
20240106,9,1075.136,1051.441,1046.184,97.769,33.203,0.715,0.0,0.0,0.0,784.638,1
20240107,9,902.27,882.284,877.873,98.938,27.535,0.726,1.007,0.0,0.0,658.405,1
20240108,9,1042.968,996.579,991.596,97.953,32.149,2.993,0.0,0.0,0.0,743.697,1
20240109,9,946.068,911.858,907.299,97.384,29.332,2.148,0.0,0.0,0.0,680.474,1
20240110,9,1065.685,1049.7,1044.452,98.103,32.799,0.0,0.0,0.0,0.0,783.339,1
20240111,9,1008.515,979.094,974.198,96.262,31.633,1.439,0.0,0.0,0.0,730.649,1
20240112,9,1136.811,1114.043,1108.473,95.791,35.832,0.51,0.0,0.0,0.0,831.355,1
20240113,9,1133.966,1087.966,1082.527,99.897,34.274,2.595,0.0,0.0,0.0,811.895,1
20240114,9,1035.759,1000.849,995.845,99.58,31.405,1.899,0.0,0.0,0.0,746.884,1
20240115,9,1252.122,1203.468,1197.451,97.95,38.597,2.422,0.0,0.0,0.0,898.088,1
20240116,9,1151.727,1114.548,1108.975,97.034,35.837,1.754,0.0,0.0,0.0,831.732,1
20240117,9,1076.059,1058.93,1053.635,95.504,34.019,0.093,0.0,0.0,0.0,790.226,1
20240118,9,1099.482,1057.764,1052.475,95.768,34.664,2.329,0.0,0.0,0.0,789.356,1
20240119,9,981.115,950.031,945.281,99.401,29.801,1.694,0.0,0.0,0.0,708.961,1
20240120,9,887.153,873.421,869.054,97.805,27.387,0.049,0.0,0.0,0.0,651.79,1
20240121,9,979.312,964.622,959.799,98.489,30.022,0.0,0.0,0.0,0.0,719.849,1
20240122,9,1007.123,968.531,963.688,95.98,31.682,2.367,0.0,0.0,0.0,722.766,1
20240123,9,1096.537,1050.373,1045.121,99.006,33.44,2.751,0.0,0.0,0.0,783.841,1
20240124,9,959.944,928.888,924.243,95.3,30.413,1.762,0.253,0.0,0.0,693.183,1
20240125,9,1099.075,1070.164,1064.814,97.92,33.889,1.148,0.0,0.0,0.0,798.61,1
20240126,9,1154.913,1117.956,1112.366,98.329,35.463,1.726,0.0,0.0,0.0,834.275,1
20240127,9,990.484,968.299,963.457,96.691,30.929,0.751,0.0,0.0,0.0,722.593,1
20240128,9,1057.416,1017.651,1012.562,95.857,33.307,2.295,0.0,0.0,0.0,759.422,1
20240129,9,1135.949,1091.326,1085.869,100.0,34.298,2.465,0.0,0.0,0.0,814.402,1
20240130,9,1210.795,1181.367,1175.46,94.842,38.546,0.945,0.0,0.0,0.0,881.595,1
20240131,9,803.517,782.808,778.894,97.056,24.997,1.094,0.0,0.0,0.0,584.171,1
20240201,9,1013.092,995.38,990.403,96.62,31.658,0.252,0.0,0.0,0.0,742.802,1
20240202,9,1086.205,1049.714,1044.466,96.664,33.928,1.888,0.0,0.0,0.0,783.349,1
20240203,9,1082.505,1061.556,1056.248,96.836,33.752,0.442,0.0,0.0,0.0,792.186,1
20240204,9,1135.375,1091.468,1086.011,95.288,35.976,2.403,0.0,0.0,0.0,814.508,1
20240205,9,960.459,931.799,927.14,96.285,30.118,1.507,0.0,0.0,0.0,695.355,1
20240206,9,873.474,849.271,845.025,96.836,27.235,1.29,0.0,0.0,0.0,633.769,1
20240207,9,910.427,884.365,879.943,97.35,28.237,1.383,0.0,0.0,0.0,659.957,1
20240208,9,1034.279,1018.765,1013.671,96.816,32.255,0.0,0.0,0.0,0.0,760.253,1
20240209,9,1121.164,1087.784,1082.345,100.0,33.852,1.5,0.0,0.0,0.0,811.759,1
20240210,9,1048.971,1016.005,1010.925,96.148,32.941,1.668,0.0,0.0,0.0,758.194,1
20240211,9,1185.798,1168.011,1162.171,99.33,36.045,0.0,0.0,0.0,0.0,871.628,1
20240212,9,1315.565,1287.089,1280.653,96.879,41.001,0.675,0.0,0.0,0.0,960.49,1
20240213,9,1035.825,1001.363,996.357,95.632,32.703,1.855,0.0,0.0,0.0,747.267,1
20240214,9,990.781,959.385,954.589,98.178,30.47,1.694,0.0,0.0,0.0,715.941,1
20240215,9,1167.395,1110.138,1104.587,95.342,36.969,3.457,0.0,0.0,0.0,828.441,1
20240216,9,1139.361,1100.91,1095.405,96.884,35.508,1.903,0.787,0.0,0.0,821.554,1
20240217,9,1079.362,1055.603,1050.325,99.122,32.878,0.712,0.0,0.0,0.0,787.744,1
20240218,9,1014.571,997.148,992.162,94.909,32.276,0.221,0.0,0.0,0.0,744.122,1
20240219,9,893.429,879.921,875.521,97.809,27.58,0.012,0.0,0.0,0.0,656.641,1
20240220,9,1132.534,1086.762,1081.329,97.232,35.168,2.58,0.0,0.0,0.0,810.996,1
20240221,9,1261.347,1242.427,1236.215,97.674,38.991,0.0,0.0,0.0,0.0,927.161,1
20240222,9,1045.225,996.959,991.974,97.776,32.276,3.165,0.0,0.0,0.0,743.98,1
20240223,9,1075.417,1041.199,1035.993,97.448,33.321,1.707,0.0,0.0,0.0,776.995,1
20240224,9,1209.47,1184.402,1178.48,96.12,37.992,0.581,0.0,0.0,0.0,883.86,1
20240225,9,1166.535,1137.131,1131.445,97.818,36.007,1.036,0.0,0.0,0.0,848.584,1
20240226,9,1045.652,1008.887,1003.843,99.24,31.813,2.047,0.0,0.0,0.0,752.882,1
20240227,9,1146.863,1118.827,1113.233,96.017,36.064,0.959,0.0,0.0,0.0,834.925,1
20240228,9,1134.017,1093.719,1088.25,97.303,35.189,2.085,0.0,0.0,0.0,816.187,1
20240229,9,1030.35,1014.162,1009.091,97.152,32.022,0.072,0.0,0.0,0.0,756.819,1
20240301,9,1217.837,1180.617,1174.714,97.141,37.853,1.58,0.0,0.0,0.0,881.036,1
20240302,9,1200.368,1154.604,1148.831,97.521,37.164,2.348,0.0,0.0,0.0,861.623,1
20240303,9,1012.443,992.749,987.785,97.895,31.226,0.452,0.0,0.0,0.0,740.839,1
20240304,9,1038.276,988.061,983.12,95.449,32.844,3.387,0.0,0.0,0.0,737.34,1
20240305,9,1202.771,1184.73,1178.806,96.728,37.544,0.0,0.0,0.0,0.0,884.104,1
20240306,9,974.616,959.408,954.611,98.023,30.02,0.061,0.0,0.0,0.0,715.958,1
20240307,9,1112.32,1087.292,1081.856,95.369,35.215,0.761,0.0,0.0,0.0,811.392,1
20240308,9,1136.148,1091.616,1086.158,94.535,36.287,2.456,0.0,0.0,0.0,814.618,1
20240309,9,1125.246,1093.203,1087.737,100.0,33.975,1.368,0.0,0.0,0.0,815.803,1
20240310,9,1167.477,1134.326,1128.655,96.624,36.481,1.36,0.0,0.0,0.0,846.491,1
20240311,9,1097.177,1070.041,1064.691,98.248,33.718,0.988,0.0,0.0,0.0,798.518,1
20240312,9,1022.131,1006.799,1001.765,96.116,32.109,0.0,0.0,0.0,0.0,751.324,1
20240313,9,1238.771,1204.935,1198.91,97.528,38.351,1.25,0.0,0.0,0.0,899.183,1
20240314,9,1005.867,982.729,977.816,99.858,30.414,0.812,0.0,0.0,0.0,733.362,1
20240315,9,1051.944,1015.563,1010.485,94.666,33.551,1.988,0.0,0.0,0.0,757.864,1
20240316,9,1157.605,1137.123,1131.437,98.913,35.336,0.274,0.0,0.0,0.0,848.578,1
20240317,9,1054.572,1029.174,1024.028,96.637,32.949,0.922,0.0,0.0,0.0,768.021,1
20240318,9,1141.494,1100.996,1095.491,96.272,35.8,2.079,0.0,0.0,0.0,821.618,1
20240319,9,1225.44,1205.431,1199.404,97.491,37.952,0.135,0.0,0.0,0.0,899.553,1
20240320,9,1146.475,1129.278,1123.631,97.272,35.586,0.0,0.0,0.0,0.0,842.724,1
20240321,9,1045.694,1028.828,1023.684,94.927,33.26,0.115,0.0,0.0,0.0,767.763,1
20240322,9,1042.003,1013.558,1008.49,98.944,31.797,1.249,0.0,0.0,0.0,756.368,1
20240323,9,1252.204,1230.162,1224.011,97.047,38.959,0.264,0.0,0.0,0.0,918.008,1
20240324,9,1225.056,1181.322,1175.415,97.541,37.921,2.101,0.0,0.0,0.0,881.561,1
20240325,9,905.624,892.039,887.579,96.974,28.197,0.0,0.0,0.0,0.0,665.684,1
20240326,9,905.801,890.005,885.555,100.0,27.349,0.248,0.634,0.0,0.0,664.166,1
20240327,9,863.007,850.062,845.812,96.807,26.916,0.0,0.0,0.0,0.0,634.359,1
20240328,9,1185.036,1147.052,1141.316,97.766,36.597,1.731,0.0,0.0,0.0,855.987,1
20240329,9,1212.806,1192.032,1186.072,98.813,37.058,0.216,0.0,0.0,0.0,889.554,1
20240330,9,804.398,792.332,788.37,97.145,25.001,0.0,0.0,0.0,0.0,591.278,1
20240331,9,1098.116,1081.644,1076.236,97.328,34.066,0.0,0.0,0.0,0.0,807.177,1
20240401,9,1297.397,1262.668,1256.355,97.216,40.295,1.195,0.0,0.0,0.0,942.266,1
20240402,9,1116.407,1060.442,1055.14,96.572,34.904,3.566,0.0,0.0,0.0,791.355,1
20240403,9,1145.877,1123.759,1118.14,98.684,35.059,0.437,0.0,0.0,0.0,838.605,1
20240404,9,1340.89,1287.875,1281.435,98.06,41.287,2.491,0.0,0.0,0.0,961.077,1
20240405,9,847.0,822.736,818.622,97.966,26.105,1.386,0.0,0.0,0.0,613.967,1
20240406,9,1214.851,1184.465,1178.543,95.653,38.347,1.016,0.0,0.0,0.0,883.907,1
20240407,9,1206.433,1162.517,1156.705,98.561,36.958,2.173,0.0,0.0,0.0,867.529,1
20240408,9,1236.843,1201.433,1195.426,100.0,37.344,1.384,0.0,0.0,0.0,896.57,1
20240409,9,1213.183,1169.974,1164.125,93.638,39.119,2.093,0.0,0.0,0.0,873.093,1
20240410,9,1203.404,1160.618,1154.815,94.788,38.333,2.087,0.0,0.0,0.0,866.111,1
20240411,9,1221.665,1180.606,1174.703,96.569,38.197,1.889,0.0,0.0,0.0,881.027,1
20240412,9,1311.675,1256.522,1250.239,99.565,39.777,2.746,0.0,0.079,0.0,937.68,1
20240413,9,1182.165,1164.432,1158.61,96.376,37.035,0.0,0.0,0.0,0.0,868.958,1
20240414,9,1298.54,1279.062,1272.667,96.403,40.67,0.0,0.0,0.0,0.0,954.5,1
20240415,9,1218.925,1187.607,1181.669,99.725,36.905,1.086,0.126,0.0,0.0,886.252,1
20240416,9,1277.717,1257.034,1250.749,99.974,38.588,0.121,0.0,0.0,0.0,938.061,1
20240417,9,1351.377,1312.094,1305.533,97.754,41.74,1.428,0.0,0.0,0.0,979.15,1
